i,j,x,y
37,2,-0.1392844853420532,-0.29806387924526473
37,3,-0.26706077560730057,-0.44191136535750036
37,4,-0.42522429894717295,-0.600799388047935
37,5,-0.6171571312329487,-0.7767279079645145
37,6,-0.8470315688889091,-0.9721374086791409
37,7,-1.1197399269125108,-1.1899959068772077
37,8,-1.4409212720873112,-1.433892739217838
37,9,-1.8170322422075793,-1.7081400692340585
37,10,-2.25544058890608,-2.0178823322186377
37,11,-2.7645259810012455,-2.3692123438389285
37,12,-3.353757783269916,-2.7692874685630833
37,13,-4.03363607586127,-3.226414883201564
37,14,-4.810304304567873,-3.748422093746637
38,0,0.025286971911613023,-0.04380624751557673
38,1,-0.056524934294843975,-0.15440189486060704
38,2,-0.16610812524276017,-0.27533994112700105
38,3,-0.304266485512458,-0.4078642757138298
38,4,-0.4735137457995969,-0.5533576118847972
38,5,-0.6773821122034664,-0.7135634536925732
38,6,-0.9201936342862529,-0.8906387367540598
38,7,-1.207013813261715,-1.0872330518782658
38,8,-1.5436898441211608,-1.306576772906265
38,9,-1.936931527992474,-1.5525740195727507
38,10,-2.394415245940496,-1.8299008144649562
38,11,-2.9248957610040636,-2.14410815723693
38,12,-3.538295488355357,-2.501725546532713
38,13,-4.245657102483125,-2.910341261088733
38,14,-5.0537261295521745,-3.3772956752303203
39,0,0.01979528595798782,-0.039142767315234445
39,1,-0.07211574789063153,-0.14038984519309225
39,2,-0.19123040823717172,-0.2508313917124815
39,3,-0.339207369496392,-0.3710057258363553
39,4,-0.5188057834055161,-0.5020165321240996
39,5,-0.7336837674755319,-0.6453608951117872
39,6,-0.9882806345859907,-0.802930646440481
39,7,-1.287802281850172,-0.9770789389267724
39,8,-1.6382740118010983,-1.1706964500843435
39,9,-2.0466316955421835,-1.387290554664367
39,10,-2.520834858925921,-1.6310684440581238
39,11,-3.069987482647477,-1.9070246263549562
39,12,-3.7044366999193157,-2.2210301197191744
39,13,-4.4357361871947445,-2.5799062301413485
39,14,-5.271253919615439,-2.9904227452524896
40,0,0.015218880996633486,-0.03462899965237249
40,1,-0.08649935891711423,-0.1254586320098034
40,2,-0.21468393460189233,-0.2243648011848289
40,3,-0.3718277452141814,-0.33111064837703286
40,4,-0.5609326322900939,-0.44651925407534276
40,5,-0.7857630472045519,-0.5718610565836904
40,6,-1.0508499994597256,-0.708795795508491
40,7,-1.3615168309184533,-0.8594127346608006
40,8,-1.7239480285214337,-1.026285564501623
40,9,-2.1452887503507805,-1.2125332426994522
40,10,-2.633764104306955,-1.421886235230697
