i,j,x,y
39,10,-1.8476308437447948,-1.1853545827918983
39,11,-2.431581748769796,-1.4950011808522539
39,12,-3.1688325589645254,-1.8837109793816835
39,13,-4.098850607652646,-2.372998258128155
39,14,-5.271253919615439,-2.9904227452524896
40,0,0.015218880996633486,-0.020777399791423495
40,1,-0.007944169999496209,-0.0549723842433454
40,2,-0.05348463461664372,-0.09909195379815645
40,3,-0.12463949469860083,-0.1530054744758155
40,4,-0.22571226347890969,-0.21751171260301483
40,5,-0.3623058377947153,-0.29462439652553823
40,6,-0.5417486841288038,-0.3875432775407124
40,7,-0.7735702398944315,-0.5006588231987156
